id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,misc_val,mo_sold,yr_sold,sale_type,saleprice,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood
2160,907405130,20,RL,65.0,8450.0,Pave,1,1,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1,1,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,2.0,2.0,PConc,4.0,3.0,Mn,GLQ,699.0,Unf,0.0,638.0,1337.0,GasA,3.0,Y,SBrkr,1337.0,0,0,1337.0,1.0,0.0,2,0,3,1,2.0,6,Typ,0,Attchd,2003.0,RFn,2.0,531.0,TA,TA,Y,0,39,0,0,0,0,10,2007,WD ,12.128111104060462,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2552,534430050,30,RL,60.0,8550.0,Pave,1,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1,1,6,8,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,2.0,CBlock,3.0,3.0,No,BLQ,574.0,Unf,0.0,242.0,816.0,GasA,3.0,Y,SBrkr,816.0,0,0,816.0,1.0,0.0,1,0,2,1,1.0,4,Typ,1,Attchd,1949.0,Unf,1.0,240.0,TA,TA,Y,228,0,40,0,0,0,7,2006,WD ,11.773750083252127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,528120100,20,RL,95.0,12182.0,Pave,1,1,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1,1,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.0,2.0,PConc,4.0,3.0,Mn,BLQ,1201.0,Unf,0.0,340.0,1541.0,GasA,3.0,Y,SBrkr,1541.0,0,0,1541.0,0.0,0.0,2,0,3,1,2.0,7,Typ,1,Attchd,2005.0,RFn,2.0,532.0,TA,TA,Y,0,70,0,0,0,0,5,2010,New,12.301382825334498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
742,903231030,50,RM,51.0,6120.0,Pave,1,1,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1,0,4,7,1935,1995,Gable,CompShg,AsbShng,AsbShng,None,1.0,2.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,3.0,Y,SBrkr,989.0,584,0,1573.0,0.0,0.0,1,0,3,1,2.0,6,Typ,0,Detchd,1935.0,Unf,1.0,240.0,TA,TA,Y,0,0,54,0,120,0,7,2009,WD ,11.79810440720389,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,535454100,50,RL,60.0,10800.0,Pave,1,1,AllPub,Inside,Gtl,NAmes,Artery,Norm,1,0,4,7,1949,1996,Gable,CompShg,MetalSd,MetalSd,None,1.0,2.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,1.0,Y,FuseF,832.0,629,0,1461.0,0.0,0.0,2,0,4,1,1.0,6,Typ,0,Detchd,1949.0,Unf,1.0,384.0,TA,TA,Y,0,204,0,0,0,0,8,2009,WD ,11.801856756822442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
314,914478110,90,RL,0.0,12760.0,Pave,0,1,AllPub,Inside,Gtl,Mitchel,Norm,Norm,0,1,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,1.0,2.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,1958.0,1958.0,GasA,1.0,Y,SBrkr,2048.0,0,0,2048.0,0.0,0.0,3,0,5,2,1.0,9,Typ,0,2Types,1976.0,Unf,2.0,776.0,TA,TA,Y,0,0,0,0,0,0,3,2010,ConLD,12.043553716032399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1630,527165170,60,RL,0.0,7655.0,Pave,0,1,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1,0,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,1.0,2.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,903.0,903.0,GasA,2.0,Y,SBrkr,910.0,732,0,1642.0,0.0,0.0,2,1,3,1,1.0,7,Typ,1,Attchd,1993.0,RFn,2.0,392.0,TA,TA,Y,290,84,0,0,0,0,7,2007,WD ,12.031719258385396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
191,902403070,70,RM,60.0,10560.0,Pave,1,1,AllPub,Inside,Gtl,OldTown,Norm,Norm,1,0,6,7,1922,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,2.0,CBlock,2.0,3.0,No,Rec,283.0,Unf,0.0,455.0,738.0,GasA,3.0,Y,SBrkr,868.0,602,0,1470.0,0.0,0.0,1,1,2,1,1.0,6,Min1,0,Detchd,1970.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,6,2010,WD ,11.854740546001937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1626,527162140,60,RL,60.0,7500.0,Pave,1,1,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1,0,6,5,1999,2003,Gable,CompShg,VinylSd,VinylSd,None,1.0,2.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,938.0,938.0,GasA,3.0,Y,SBrkr,957.0,1342,0,2299.0,0.0,0.0,3,1,5,1,1.0,7,Typ,1,Attchd,1999.0,Fin,2.0,482.0,TA,TA,Y,188,30,0,0,0,0,8,2007,WD ,12.225875272826354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59,528292020,60,RL,0.0,9505.0,Pave,0,1,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1,0,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.0,2.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,3.0,Y,SBrkr,884.0,1151,0,2035.0,0.0,0.0,2,1,3,1,2.0,8,Typ,1,BuiltIn,2001.0,Fin,2.0,434.0,TA,TA,Y,144,48,0,0,0,0,5,2010,WD ,12.312682380588432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2632,535478010,85,RL,69.0,10205.0,Pave,0,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1,0,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,1.0,2.0,CBlock,3.0,3.0,Av,BLQ,784.0,Unf,0.0,141.0,925.0,GasA,1.0,Y,SBrkr,999.0,0,0,999.0,1.0,0.0,1,0,3,1,1.0,6,Typ,0,Attchd,1962.0,Unf,1.0,300.0,TA,TA,Y,150,72,0,0,0,0,5,2006,WD ,11.809319478024031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1835,533205110,120,FV,45.0,4379.0,Pave,0,1,AllPub,FR2,Gtl,Somerst,Norm,Norm,0,1,8,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,2.0,2.0,PConc,4.0,3.0,Av,GLQ,851.0,Unf,0.0,527.0,1378.0,GasA,3.0,Y,SBrkr,1378.0,0,0,1378.0,1.0,0.0,2,0,2,1,2.0,6,Typ,1,Attchd,2004.0,Fin,2.0,540.0,TA,TA,Y,160,56,0,0,0,0,7,2007,WD ,12.273731294003989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2675,903229040,190,RM,65.0,7800.0,Pave,1,1,AllPub,Inside,Gtl,OldTown,Artery,Norm,0,0,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,2.0,CBlock,4.0,3.0,Mn,Rec,507.0,Unf,0.0,286.0,793.0,GasA,1.0,Y,SBrkr,793.0,325,0,1118.0,1.0,0.0,1,0,3,1,1.0,5,Typ,1,Detchd,1939.0,Unf,2.0,410.0,TA,TA,Y,0,0,0,0,271,0,5,2006,WD ,11.694413341015606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503,908201120,90,RL,92.0,12108.0,Pave,1,1,AllPub,Inside,Gtl,Edwards,Norm,Norm,0,1,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.0,2.0,CBlock,3.0,3.0,No,ALQ,133.0,Unf,0.0,1307.0,1440.0,GasA,1.0,N,FuseF,1440.0,0,0,1440.0,0.0,0.0,2,0,4,2,0.0,8,Typ,0,none,0.0,none,0.0,0.0,No,No,Y,0,0,0,0,0,0,9,2008,WD ,11.678439903447801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1963,535452060,20,RL,70.0,7000.0,Pave,1,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1,1,5,7,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0,2.0,CBlock,3.0,3.0,No,Rec,588.0,Unf,0.0,422.0,1010.0,GasA,3.0,Y,SBrkr,1134.0,0,0,1134.0,0.0,0.0,1,0,2,1,1.0,6,Typ,0,Attchd,1960.0,RFn,1.0,254.0,TA,TA,Y,0,16,0,0,0,0,4,2007,WD ,11.813030057420567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1352,903400180,50,RL,64.0,13053.0,Pave,1,0,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1,0,6,7,1923,2000,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,1.0,2.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,833.0,833.0,GasA,2.0,Y,SBrkr,1053.0,795,0,1848.0,0.0,0.0,1,1,4,1,2.0,8,Typ,1,Detchd,1922.0,Unf,2.0,370.0,TA,TA,N,0,0,0,0,220,0,6,2008,WD ,12.240474072247506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,909175100,50,RL,60.0,8400.0,Pave,1,0,AllPub,Inside,Gtl,SWISU,Norm,Norm,1,0,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,2.0,PConc,3.0,3.0,No,Rec,423.0,Unf,0.0,758.0,1181.0,GasA,0.0,Y,SBrkr,1390.0,304,0,1694.0,0.0,0.0,2,0,4,1,1.0,7,Typ,1,Detchd,1925.0,Unf,2.0,576.0,TA,TA,Y,342,0,128,0,0,0,6,2008,WD ,11.824079893607152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1305,902205140,20,RM,50.0,6000.0,Pave,1,1,AllPub,Corner,Gtl,OldTown,Norm,Norm,1,1,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,1.0,2.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,3.0,Y,SBrkr,901.0,0,0,901.0,0.0,0.0,1,0,2,1,1.0,4,Typ,0,Detchd,1954.0,Unf,1.0,281.0,Fa,TA,Y,0,0,0,0,0,0,8,2008,WD ,11.588960151246226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014,903231090,50,RM,0.0,6240.0,Pave,1,1,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1,0,6,5,1938,1950,Gable,CompShg,VinylSd,VinylSd,None,1.0,2.0,BrkTil,3.0,3.0,No,LwQ,52.0,Unf,0.0,809.0,861.0,GasA,2.0,Y,SBrkr,861.0,548,0,1409.0,1.0,0.0,1,1,3,1,1.0,6,Typ,1,Detchd,1968.0,Unf,2.0,528.0,TA,TA,Y,225,0,84,0,0,0,3,2007,WD ,11.744037185933616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,526301100,20,RL,141.0,8908.039766702015,Pave,0,1,AllPub,Corner,Gtl,NAmes,Norm,Norm,1,1,6,5,1960,1960,Hip,CompShg,BrkFace,Plywood,Stone,1.0,2.0,CBlock,3.0,4.0,Gd,BLQ,639.0,Unf,0.0,441.0,1080.0,GasA,0.0,Y,SBrkr,1656.0,0,0,1656.0,1.0,0.0,1,0,3,1,1.0,7,Typ,2,Attchd,1960.0,Fin,2.0,528.0,TA,TA,P,210,62,0,0,0,0,5,2010,WD ,12.2783933071098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1052,528102110,60,RL,96.0,12474.0,Pave,1,1,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1,0,10,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,3.0,2.0,PConc,5.0,3.0,Av,GLQ,1280.0,Unf,0.0,402.0,1682.0,GasA,3.0,Y,SBrkr,1742.0,590,0,2332.0,1.0,0.0,2,1,3,1,3.0,9,Typ,1,BuiltIn,2008.0,Fin,3.0,436.1825396825397,TA,TA,Y,196,134,0,0,0,0,8,2008,New,12.962194625251508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
622,534478230,20,RL,80.0,9600.0,Pave,1,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1,1,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,None,2.0,2.0,CBlock,3.0,3.0,No,ALQ,607.0,Unf,0.0,506.0,1113.0,GasA,2.0,Y,SBrkr,1113.0,0,0,1113.0,0.0,0.0,1,0,3,1,2.0,5,Typ,1,Attchd,1950.0,Unf,1.0,264.0,TA,TA,Y,0,80,120,0,0,0,7,2009,WD ,11.898187865760873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
913,909251050,30,RL,64.0,8574.0,Pave,1,1,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1,1,6,8,1916,2000,Gable,CompShg,Stucco,Stucco,None,2.0,2.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,3.0,Y,SBrkr,1232.0,0,0,1232.0,0.0,0.0,1,0,3,1,2.0,6,Typ,1,Detchd,1916.0,Unf,2.0,440.0,TA,TA,Y,0,0,180,0,0,0,10,2009,WD ,11.901583454762012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,528114040,20,RL,104.0,14418.0,Pave,0,1,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1,1,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,3.0,2.0,PConc,5.0,3.0,Gd,GLQ,1375.0,Unf,0.0,575.0,1950.0,GasA,3.0,Y,SBrkr,1950.0,0,0,1950.0,1.0,0.0,2,0,2,1,3.0,7,Typ,1,Attchd,2007.0,Fin,3.0,706.0,TA,TA,Y,156,207,0,0,0,0,5,2008,WD ,12.855790268162783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2348,527354040,20,RL,80.0,10400.0,Pave,1,1,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1,1,7,5,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0,2.0,CBlock,4.0,3.0,Av,GLQ,929.0,Unf,0.0,916.0,1845.0,GasA,2.0,Y,SBrkr,1872.0,0,0,1872.0,0.0,1.0,2,0,3,1,1.0,6,Typ,1,Attchd,1988.0,Fin,2.0,604.0,TA,TA,Y,197,39,0,0,0,0,6,2006,WD ,12.394624752074764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1527,909252220,50,RL,63.0,8908.039766702015,Pave,1,1,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1,0,6,6,1914,1995,Gable,CompShg,Wd Sdng,Wd Shng,None,1.0,2.0,BrkTil,4.0,3.0,No,Unf,0.0,Unf,0.0,676.0,676.0,GasA,3.0,Y,SBrkr,676.0,588,0,1264.0,0.0,0.0,1,0,3,1,1.0,6,Typ,0,Detchd,1994.0,Unf,2.0,400.0,TA,TA,Y,424,0,0,0,0,400,1,2008,WD ,11.901583454762012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,527208010,60,RL,101.0,13543.0,Pave,0,0,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1,0,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,2.0,2.0,PConc,5.0,3.0,Gd,GLQ,16.0,Unf,0.0,1152.0,1168.0,GasA,3.0,Y,SBrkr,1168.0,1332,0,2500.0,0.0,0.0,3,1,5,1,3.0,9,Typ,1,BuiltIn,2005.0,Fin,3.0,683.0,TA,TA,Y,192,32,0,0,0,0,7,2008,WD ,12.779873068457553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1332,903225050,45,RM,50.0,6130.0,Pave,1,1,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1,0,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,2.0,BrkTil,3.0,3.0,No,ALQ,784.0,Unf,0.0,0.0,784.0,GasA,2.0,Y,SBrkr,784.0,0,0,784.0,1.0,0.0,1,0,2,1,2.0,5,Typ,0,none,0.0,none,0.0,0.0,No,No,Y,0,0,116,0,0,0,5,2008,WD ,11.603679828238693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,902205010,30,RM,50.0,5925.0,Pave,1,1,AllPub,Corner,Gtl,OldTown,Norm,Norm,1,1,2,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,3.0,BrkTil,0.0,0.0,none,none,0.0,none,0.0,0.0,0.0,GasA,0.0,N,FuseA,612.0,0,0,612.0,0.0,0.0,1,0,1,1,1.0,4,Typ,0,Detchd,1965.0,Unf,1.0,308.0,TA,Fa,N,0,0,25,0,0,0,10,2009,WD ,10.714417768752456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,904100140,70,RL,0.0,8908.039766702015,Pave,1,1,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1,0,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,3.0,CBlock,3.0,3.0,Mn,Unf,0.0,Unf,0.0,1032.0,1032.0,GasA,3.0,Y,SBrkr,1207.0,1196,0,2403.0,0.0,0.0,2,0,4,1,1.0,10,Typ,2,Attchd,1940.0,Unf,1.0,349.0,TA,TA,Y,56,0,318,0,0,0,6,2010,COD,12.406561506279576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
619,534476150,20,RL,80.0,9600.0,Pave,1,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1,1,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,1.0,2.0,CBlock,3.0,3.0,No,GLQ,1285.0,Unf,0.0,131.0,1416.0,GasA,1.0,Y,SBrkr,1644.0,0,0,1644.0,1.0,0.0,1,0,3,1,1.0,7,Typ,2,Attchd,1953.0,Fin,2.0,418.0,TA,TA,Y,110,0,0,0,0,0,10,2009,WD ,12.025749091398891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2150,907262020,60,RL,65.0,8158.0,Pave,1,1,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1,0,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.0,2.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,860.0,860.0,GasA,3.0,Y,SBrkr,860.0,869,0,1729.0,0.0,0.0,2,1,3,1,2.0,7,Typ,0,Attchd,2002.0,Fin,2.0,542.0,TA,TA,Y,386,63,0,0,0,0,8,2007,WD ,12.206072645530174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2704,904302020,30,RL,50.0,5220.0,Pave,0,1,AllPub,Inside,Gtl,SWISU,Norm,Norm,1,1,5,3,1936,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,1.0,2.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,830.0,830.0,GasA,2.0,Y,SBrkr,879.0,0,0,879.0,0.0,0.0,1,0,2,1,1.0,4,Typ,0,Detchd,1936.0,Unf,1.0,180.0,TA,TA,P,0,108,0,0,0,0,1,2006,WD ,11.289781913656018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
